tanggal,wilayah,waktu,cuaca,kelembaban_persen,suhu_derajat_celcius
2018-09-18,Jakarta Selatan,Malam,Hujan Lokal, 55 - 90,24 - 34
2018-09-18,Jakarta Selatan,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Pusat,Siang,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Pusat,Pagi,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Pusat,Malam,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Pusat,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Barat,Siang,Hujan Lokal, 55 - 90,24 - 34
2018-09-18,Jakarta Barat,Pagi,Cerah Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Barat,Malam,Berawan, 55 - 90,24 - 34
2018-09-18,Jakarta Barat,Dini Hari,Cerah Berawan, 55 - 90,24 - 34
2018-09-17,Kepulauan Seribu,Siang,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Kepulauan Seribu,Pagi,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Kepulauan Seribu,Malam,Berawan, 40 - 85,24 - 34
2018-09-17,Kepulauan Seribu,Dini Hari,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Utara,Siang,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Utara,Pagi,Cerah, 40 - 85,24 - 34
2018-09-17,Jakarta Utara,Malam,Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Utara,Dini Hari,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Timur,Siang,Hujan Lokal, 40 - 85,24 - 34
2018-09-17,Jakarta Timur,Pagi,Cerah, 40 - 85,24 - 34
2018-09-17,Jakarta Timur,Malam,Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Timur,Dini Hari,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Selatan,Siang,Hujan Lokal, 40 - 85,24 - 34
2018-09-17,Jakarta Selatan,Pagi,Cerah, 40 - 85,24 - 34
2018-09-17,Jakarta Selatan,Malam,Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Selatan,Dini Hari,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Pusat,Siang,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Pusat,Pagi,Cerah, 40 - 85,24 - 34
2018-09-17,Jakarta Pusat,Malam,Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Pusat,Dini Hari,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Barat,Siang,Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Barat,Pagi,Cerah , 40 - 85,24 - 34
2018-09-17,Jakarta Barat,Malam,Cerah Berawan, 40 - 85,24 - 34
2018-09-17,Jakarta Barat,Dini Hari,Cerah Berawan, 40 - 85,24 - 34
2018-09-16,Kepulauan Seribu,Siang,Cerah, 45 - 85,23 - 33
2018-09-16,Kepulauan Seribu,Pagi,Cerah, 45 - 85,23 - 33
2018-09-16,Kepulauan Seribu,Malam,Cerah, 45 - 85,23 - 33
2018-09-16,Kepulauan Seribu,Dini Hari,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Utara,Siang,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Utara,Pagi,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Utara,Malam,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Utara,Dini Hari,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Timur,Siang,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Timur,Pagi,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Timur,Malam,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Timur,Dini Hari,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Selatan,Siang,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Selatan,Pagi,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Selatan,Malam,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Selatan,Dini Hari,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Pusat,Siang,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Pusat,Pagi,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Pusat,Malam,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Pusat,Dini Hari,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Barat,Siang,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Barat,Pagi,Cerah, 45 - 85,23 - 33
2018-09-16,Jakarta Barat,Malam,Cerah Berawan, 45 - 85,23 - 33
2018-09-16,Jakarta Barat,Dini Hari,Cerah, 45 - 85,23 - 33
2018-09-15,Kepulauan Seribu,Siang,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Kepulauan Seribu,Pagi,Berawan, 50 - 90,23 - 34
2018-09-15,Kepulauan Seribu,Malam,Berawan, 50 - 90,23 - 34
2018-09-15,Kepulauan Seribu,Dini Hari,Hujan Lokal, 50 - 90,23 - 34
2018-09-15,Jakarta Utara,Siang,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Utara,Pagi,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Utara,Malam,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Utara,Dini Hari,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Timur,Siang,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Timur,Pagi,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Timur,Malam,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Timur,Dini Hari,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Selatan,Siang,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Selatan,Pagi,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Selatan,Malam,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Selatan,Dini Hari,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Pusat,Siang,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Pusat,Pagi,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Pusat,Malam,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Pusat,Dini Hari,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Barat,Siang,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Barat,Pagi,Cerah Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Barat,Malam,Berawan, 50 - 90,23 - 34
2018-09-15,Jakarta Barat,Dini Hari,Berawan, 50 - 90,23 - 34
2018-09-14,Kepulauan Seribu,Siang,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Kepulauan Seribu,Pagi,Berawan, 45 - 80,23 - 33
2018-09-14,Kepulauan Seribu,Malam,Berawan, 45 - 80,23 - 33
2018-09-14,Kepulauan Seribu,Dini Hari,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Utara,Siang,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Utara,Pagi,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Utara,Malam,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Utara,Dini Hari,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Timur,Siang,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Timur,Pagi,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Timur,Malam,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Timur,Dini Hari,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Selatan,Siang,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Selatan,Pagi,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Selatan,Malam,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Selatan,Dini Hari,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Pusat,Siang,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Pusat,Pagi,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Pusat,Malam,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Pusat,Dini Hari,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Barat,Siang,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Barat,Pagi,Cerah Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Barat,Malam,Berawan, 45 - 80,23 - 33
2018-09-14,Jakarta Barat,Dini Hari,Berawan, 45 - 80,23 - 33
2018-09-13,Kepulauan Seribu,Siang,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Kepulauan Seribu,Pagi,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Kepulauan Seribu,Malam,Berawan, 50 - 80,23 - 35
2018-09-13,Kepulauan Seribu,Dini Hari,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Utara,Siang,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Utara,Pagi,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Utara,Malam,Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Utara,Dini Hari,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Timur,Siang,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Timur,Pagi,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Timur,Malam,Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Timur,Dini Hari,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Selatan,Siang,Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Selatan,Pagi,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Selatan,Malam,Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Selatan,Dini Hari,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Pusat,Siang,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Pusat,Pagi,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Pusat,Malam,Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Pusat,Dini Hari,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Barat,Siang,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Barat,Pagi,Cerah Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Barat,Malam,Berawan, 50 - 80,23 - 35
2018-09-13,Jakarta Barat,Dini Hari,Cerah Berawan, 50 - 80,23 - 35
2018-09-12,Kepulauan Seribu,Siang,Cerah, 50 - 85,23 - 33
2018-09-12,Kepulauan Seribu,Pagi,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Kepulauan Seribu,Malam,Cerah, 50 - 85,23 - 33
2018-09-12,Kepulauan Seribu,Dini Hari,Cerah, 50 - 85,23 - 33
2018-09-12,Jakarta Utara,Siang,Cerah, 50 - 85,23 - 33
2018-09-12,Jakarta Utara,Pagi,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Utara,Malam,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Utara,Dini Hari,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Timur,Siang,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Timur,Pagi,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Timur,Malam,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Timur,Dini Hari,Cerah, 50 - 85,23 - 33
2018-09-12,Jakarta Selatan,Siang,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Selatan,Pagi,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Selatan,Malam,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Selatan,Dini Hari,Cerah, 50 - 85,23 - 33
2018-09-12,Jakarta Pusat,Siang,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Pusat,Pagi,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Pusat,Malam,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Pusat,Dini Hari,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Barat,Siang,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Barat,Pagi,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Barat,Malam,Cerah Berawan, 50 - 85,23 - 33
2018-09-12,Jakarta Barat,Dini Hari,Cerah, 50 - 85,23 - 33
2018-09-11,Kepulauan Seribu,Siang,Cerah, 35 - 75,22 - 33
2018-09-11,Kepulauan Seribu,Pagi,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Kepulauan Seribu,Malam,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Kepulauan Seribu,Dini Hari,Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Utara,Siang,Cerah, 35 - 75,22 - 33
2018-09-11,Jakarta Utara,Pagi,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Utara,Malam,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Utara,Dini Hari,Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Timur,Siang,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Timur,Pagi,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Timur,Malam,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Timur,Dini Hari,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Selatan,Siang,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Selatan,Pagi,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Selatan,Malam,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Selatan,Dini Hari,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Pusat,Siang,Cerah, 35 - 75,22 - 33
2018-09-11,Jakarta Pusat,Pagi,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Pusat,Malam,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Pusat,Dini Hari,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Barat,Siang,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Barat,Pagi,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Barat,Malam,Cerah Berawan, 35 - 75,22 - 33
2018-09-11,Jakarta Barat,Dini Hari,Berawan, 35 - 75,22 - 33
2018-09-10,Kepulauan Seribu,Siang,Cerah, 40 - 80,22 - 33
2018-09-10,Kepulauan Seribu,Pagi,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Kepulauan Seribu,Malam,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Kepulauan Seribu,Dini Hari,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Utara,Siang,Cerah, 40 - 80,22 - 33
2018-09-10,Jakarta Utara,Pagi,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Utara,Malam,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Utara,Dini Hari,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Timur,Siang,Cerah, 40 - 80,22 - 33
2018-09-10,Jakarta Timur,Pagi,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Timur,Malam,Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Timur,Dini Hari,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Selatan,Siang,Cerah, 40 - 80,22 - 33
2018-09-10,Jakarta Selatan,Pagi,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Selatan,Malam,Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Selatan,Dini Hari,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Pusat,Siang,Cerah, 40 - 80,22 - 33
2018-09-10,Jakarta Pusat,Pagi,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Pusat,Malam,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Pusat,Dini Hari,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Barat,Siang,Cerah, 40 - 80,22 - 33
2018-09-10,Jakarta Barat,Pagi,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Barat,Malam,Cerah Berawan, 40 - 80,22 - 33
2018-09-10,Jakarta Barat,Dini Hari,Cerah Berawan, 40 - 80,22 - 33
2018-09-09,Kepulauan Seribu,Siang,Cerah, 55 - 95,23 - 33
2018-09-09,Kepulauan Seribu,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Kepulauan Seribu,Malam,Cerah, 55 - 95,23 - 33
2018-09-09,Kepulauan Seribu,Dini Hari,Cerah, 55 - 95,23 - 33
2018-09-09,Jakarta Utara,Siang,Cerah, 55 - 95,23 - 33
2018-09-09,Jakarta Utara,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Utara,Malam,Cerah, 55 - 95,23 - 33
2018-09-09,Jakarta Utara,Dini Hari,Cerah, 55 - 95,23 - 33
2018-09-09,Jakarta Timur,Siang,Hujan Lokal, 55 - 95,23 - 33
2018-09-09,Jakarta Timur,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Timur,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Timur,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Selatan,Siang,Hujan Lokal, 55 - 95,23 - 33
2018-09-09,Jakarta Selatan,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Selatan,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Selatan,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Pusat,Siang,Cerah, 55 - 95,23 - 33
2018-09-09,Jakarta Pusat,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Pusat,Malam,Cerah, 55 - 95,23 - 33
2018-09-09,Jakarta Pusat,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Barat,Siang,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Barat,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-09,Jakarta Barat,Malam,Cerah, 55 - 95,23 - 33
2018-09-09,Jakarta Barat,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Kepulauan Seribu,Siang,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Kepulauan Seribu,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Kepulauan Seribu,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Kepulauan Seribu,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Utara,Siang,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Utara,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Utara,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Utara,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Timur,Siang,Hujan Lokal, 55 - 95,23 - 33
2018-09-08,Jakarta Timur,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Timur,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Timur,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Selatan,Siang,Hujan Petir, 55 - 95,23 - 33
2018-09-08,Jakarta Selatan,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Selatan,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Selatan,Dini Hari,Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Pusat,Siang,Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Pusat,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Pusat,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Pusat,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Barat,Siang,Hujan Ringan, 55 - 95,23 - 33
2018-09-08,Jakarta Barat,Pagi,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Barat,Malam,Cerah Berawan, 55 - 95,23 - 33
2018-09-08,Jakarta Barat,Dini Hari,Cerah Berawan, 55 - 95,23 - 33
2018-09-07,Kepulauan Seribu,Siang,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Kepulauan Seribu,Pagi,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Kepulauan Seribu,Malam,Hujan Ringan, 60 - 95,24 - 33
2018-09-07,Kepulauan Seribu,Dini Hari,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Utara,Siang,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Utara,Pagi,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Utara,Malam,Hujan Ringan, 60 - 95,24 - 33
2018-09-07,Jakarta Utara,Dini Hari,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Timur,Siang,Hujan Lokal, 60 - 95,24 - 33
2018-09-07,Jakarta Timur,Pagi,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Timur,Malam,Hujan Petir, 60 - 95,24 - 33
2018-09-07,Jakarta Timur,Dini Hari,Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Selatan,Siang,Hujan Ringan, 60 - 95,24 - 33
2018-09-07,Jakarta Selatan,Pagi,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Selatan,Malam,Hujan Petir, 60 - 95,24 - 33
2018-09-07,Jakarta Selatan,Dini Hari,Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Pusat,Siang,Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Pusat,Pagi,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Pusat,Malam,Hujan Ringan, 60 - 95,24 - 33
2018-09-07,Jakarta Pusat,Dini Hari,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Barat,Siang,Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Barat,Pagi,Cerah Berawan, 60 - 95,24 - 33
2018-09-07,Jakarta Barat,Malam,Hujan Petir, 60 - 95,24 - 33
2018-09-07,Jakarta Barat,Dini Hari,Berawan, 60 - 95,24 - 33
2018-09-06,Kepulauan Seribu,Siang,Cerah, 60 - 85,24 - 32
2018-09-06,Kepulauan Seribu,Pagi,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Kepulauan Seribu,Malam,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Kepulauan Seribu,Dini Hari,Hujan Lokal, 60 - 85,24 - 32
2018-09-06,Jakarta Utara,Siang,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Utara,Pagi,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Utara,Malam,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Utara,Dini Hari,Hujan Lokal, 60 - 85,24 - 32
2018-09-06,Jakarta Timur,Siang,Hujan Lokal, 60 - 85,24 - 32
2018-09-06,Jakarta Timur,Pagi,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Timur,Malam,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Timur,Dini Hari,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Selatan,Siang,Hujan Lokal, 60 - 85,24 - 32
2018-09-06,Jakarta Selatan,Pagi,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Selatan,Malam,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Selatan,Dini Hari,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Pusat,Siang,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Pusat,Pagi,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Pusat,Malam,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Pusat,Dini Hari,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Barat,Siang,Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Barat,Pagi,Cerah Berawan, 60 - 85,24 - 32
2018-09-06,Jakarta Barat,Malam,Hujan Ringan, 60 - 85,24 - 32
2018-09-06,Jakarta Barat,Dini Hari,Cerah Berawan, 60 - 85,24 - 32
2018-09-05,Kepulauan Seribu,Siang,Cerah, 55 - 80,23 - 33
2018-09-05,Kepulauan Seribu,Pagi,Cerah, 55 - 80,23 - 33
2018-09-05,Kepulauan Seribu,Malam,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Kepulauan Seribu,Dini Hari,Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Utara,Siang,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Utara,Pagi,Cerah, 55 - 80,23 - 33
2018-09-05,Jakarta Utara,Malam,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Utara,Dini Hari,Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Timur,Siang,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Timur,Pagi,Cerah , 55 - 80,23 - 33
2018-09-05,Jakarta Timur,Malam,Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Timur,Dini Hari,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Selatan,Siang,Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Selatan,Pagi,Cerah , 55 - 80,23 - 33
2018-09-05,Jakarta Selatan,Malam,Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Selatan,Dini Hari,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Pusat,Siang,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Pusat,Pagi,Cerah, 55 - 80,23 - 33
2018-09-05,Jakarta Pusat,Malam,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Pusat,Dini Hari,Cerah Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Barat,Siang,Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Barat,Pagi,Cerah , 55 - 80,23 - 33
2018-09-05,Jakarta Barat,Malam,Berawan, 55 - 80,23 - 33
2018-09-05,Jakarta Barat,Dini Hari,Cerah Berawan, 55 - 80,23 - 33
2018-09-04,Kepulauan Seribu,Siang,Cerah , 45 - 90,23 - 33
2018-09-04,Kepulauan Seribu,Pagi,Berawan, 45 - 90,23 - 33
2018-09-04,Kepulauan Seribu,Malam,Cerah Berawan, 45 - 90,23 - 33
2018-09-04,Kepulauan Seribu,Dini Hari,Cerah Berawan, 45 - 90,23 - 33
2018-09-04,Jakarta Utara,Siang,Cerah Berawan, 45 - 90,23 - 33
2018-09-04,Jakarta Utara,Pagi,Berawan, 45 - 90,23 - 33
2018-09-04,Jakarta Utara,Malam,Cerah Berawan, 45 - 90,23 - 33
2018-09-04,Jakarta Utara,Dini Hari,Cerah Berawan, 45 - 90,23 - 33
